incident_id,article_id,article_url,lastmod,deaths_reported,injuries_reported,preliminary_or_final,notes
INC-0157,421113,https://www.nna-leb.gov.lb/ar/news/421113/%D8%A5%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B4%D8%B9%D8%AA-%D9%84%D8%AC%D9%87%D8%A9-%D8%A8%D9%84%D8%AF%D8%A9-%D9%8A%D9%88%D9%86%D9%8A%D9%86-%D8%A5%D9%84%D9%89-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-2,2026-03-18T20:44:19.000+02:00,6,,preliminary,"named: Namr family (Hussein, wife Asmaa al-Kaheel, and 4 children); update to 421111"
INC-0158,420943,https://www.nna-leb.gov.lb/ar/news/420943/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D9%84%D9%89-%D8%A7%D9%84%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A-%D9%81%D9%8A-%D8%B5%D9%8A%D8%AF%D8%A7-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85%D8%A7-%D9%85%D8%B3%D8%B9%D9%81-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-2,2026-03-18T09:01:44.000+02:00,2,1,preliminary,likely same incident as 420958 (driver + named Civil Defense member) - do not double count
INC-0158,420958,https://www.nna-leb.gov.lb/ar/news/420958/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A3%D8%AD%D8%AF%D9%87%D9%85%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%B5%D9%8A%D8%AF%D8%A7-2,2026-03-18T09:27:00.000+02:00,2,0,preliminary,likely same incident as 420943 - do not double count
INC-0159,420871,https://www.nna-leb.gov.lb/ar/news/420871/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D9%82%D9%86%D8%A7%D8%B1%D9%8A%D8%AA-2,2026-03-18T03:01:58.000+02:00,3,0,preliminary,article also mentions a warned strike on a pharmaceutical warehouse in Aaqbiyeh w/ no deaths
INC-0160,420918,https://www.nna-leb.gov.lb/ar/news/420918/%D9%82%D8%B5%D9%81-%D9%84%D9%85%D8%AC%D8%B1%D9%89-%D8%A7%D9%84%D9%84%D9%8A%D8%B7%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D9%84%D8%AE%D8%B1%D8%AF%D9%84%D9%8A-%D9%88%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%A7%D9%84%D9%82%D9%84%D9%8A%D8%B9%D8%A9-%D8%B5%D8%A8%D8%A7%D8%AD%D9%8B%D8%A7-%D9%88%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AD%D8%B5%D8%AF%D8%AA-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D9%8B%D8%A7-2,2026-03-18T07:37:39.000+02:00,1,9,preliminary,"named: Hazan Mohsen Ayyash; roundup article, also covers Nabatieh Al-Maidan/Arabsalim/Al-Dawir strikes w/ no deaths given here, and references the already-covered Haroof recovery (420805)"
INC-0161,421215,https://www.nna-leb.gov.lb/ar/news/421215/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%88%D8%AF%D9%85%D8%A7%D8%B1-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%A7%D8%B2%D9%88%D8%B1%D9%8A%D8%A9-2,2026-03-19T10:11:37.000+02:00,1,2,preliminary,
INC-0162,421236,https://www.nna-leb.gov.lb/ar/news/421236/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B9%D8%AF%D9%84%D9%88%D9%86-%D8%AA%D8%B3%D9%81%D8%B1-%D8%B9%D9%86-%D8%B4%D9%87%D9%8A%D8%AF%D9%8A%D9%86-2,2026-03-19T10:51:24.000+02:00,2,0,preliminary,distinct from the later March 24 Adloun-area incidents (422220/422407) - different date
INC-0163,421608,https://www.nna-leb.gov.lb/ar/news/421608/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86%D9%8A%D9%81%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D9%86%D8%AF%D9%88%D8%B1%D9%8A%D8%A9-2,2026-03-20T23:13:54.000+02:00,1,2,preliminary,article also mentions renewed artillery shelling of Naqoura w/ no deaths
INC-0164,421438,https://www.nna-leb.gov.lb/ar/news/421438/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D8%A8%D8%A7%D9%81%D9%8A%D9%84%D9%87-%D9%88%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D9%88%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D9%8A-%D9%88%D9%83%D9%81%D8%B1%D8%AA%D8%A8%D9%86%D9%8A%D8%AA-2,2026-03-20T08:17:00.000+02:00,2,1,preliminary,"article also mentions strikes on Bint Jbeil city, Al-Tiri, and a repeated Kfartebnit strike w/ no deaths given"
INC-0165,421690,https://www.nna-leb.gov.lb/ar/news/421690/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%88%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%B2%D9%88%D8%B7%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,2026-03-21T13:09:17.000+02:00,1,0,preliminary,fourth distinct Zawtar al-Sharqiya incident this study period - different date; article also mentions a Jabal al-Rihan heights strike w/ no deaths
INC-0166,421816,https://www.nna-leb.gov.lb/ar/news/421816/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-22T11:03:40.000+02:00,2,0,preliminary,count hedged ('وافيد'); update in 421849 (3)
INC-0166,421849,https://www.nna-leb.gov.lb/ar/news/421849/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%88%D8%AC%D8%B1%D8%AD-7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-22T13:12:00.000+02:00,3,3,preliminary,MoPH update to 421816 (2->3)
INC-0167,421816b,https://www.nna-leb.gov.lb/ar/news/421816/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-22T11:03:40.000+02:00,1,0,preliminary,same source article as 421816; count hedged; split into own row (different town); confirmed in 421849 (1); article also covers intermittent artillery/machine-gun activity on Qantara/Beit Lif/Qawzah/Aita al-Shaab w/ no deaths
INC-0167,421849b,https://www.nna-leb.gov.lb/ar/news/421849/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%88%D8%AC%D8%B1%D8%AD-7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,2026-03-22T13:12:00.000+02:00,1,4,preliminary,"same source article as 421849; MoPH confirmation of 421816b - split into own row; note district given here as Marjayoun, differs from my Tyre guess in 421816b - use Marjayoun"
INC-0168,421924,https://www.nna-leb.gov.lb/ar/news/421924/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%82%D8%B3%D9%85-%D8%A7%D9%84%D8%B2%D8%A8%D8%A7%D8%A6%D9%86-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D9%84%D8%A8%D9%86%D8%A7%D9%86-2,2026-03-22T20:04:00.000+02:00,1,0,preliminary,"named: Hussein Halal (customer service dept head, Electricite du Liban - explicit occupation); company condolence statement functions as primary report of this death; distinct date from the later March 24 Habbouch strike (422404)"
INC-0169,422053,https://www.nna-leb.gov.lb/ar/news/422053/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D8%B2%D9%85%D9%8A%D8%A9-2,2026-03-23T14:40:00.000+02:00,1,0,preliminary,confirmed by name by mayor Jean al-Asmar
INC-0170,421965,https://www.nna-leb.gov.lb/ar/news/421965/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%A9---%D8%B5%D9%88%D8%B1-2,2026-03-23T08:08:53.000+02:00,1,1,preliminary,"distinct from the earlier vague-count Haniyeh strike (418000, batch 2) - different date/mechanism"
INC-0171,421941,https://www.nna-leb.gov.lb/ar/news/421941/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%A8%D9%86%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D8%A8%D9%8A%D8%A9-2,2026-03-23T03:30:14.000+02:00,1,1,preliminary,"distinct date from the March 11 Al-Shihabiyeh strike (419173, batch 4); possibly same-day duplicate/update of 421968 - flag for merge review"
INC-0171,421968,https://www.nna-leb.gov.lb/ar/news/421968/%D8%B4%D9%87%D9%8A%D8%AF-%D9%884-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D8%A8%D9%8A%D8%A9-%D9%88%D8%A3%D8%B6%D8%B1%D8%A7%D8%B1-%D8%AC%D8%B3%D9%8A%D9%85%D8%A9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%B3%D9%83%D9%86%D9%8A-2,2026-03-23T08:17:57.000+02:00,1,4,preliminary,"same day as 421941 - possibly the same incident restated, flag for merge review"
INC-0172,422110,https://www.nna-leb.gov.lb/ar/news/422110/(%D9%85%D8%B5%D8%AD%D8%AD)-%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%8A%D8%AA%D9%8A%D8%AA-%D8%A8%D9%84-%D9%85%D8%AF%D9%86%D9%8A-2,2026-03-23T20:26:00.000+02:00,1,0,preliminary,"CORRECTION of 422103: no medic/ambulance involved, actually a home strike killing 1 civilian"
INC-0173,421961,https://www.nna-leb.gov.lb/ar/news/421961/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%AC%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D8%AF%D9%84-%D8%B3%D9%84%D9%85-2,2026-03-23T07:51:00.000+02:00,1,2,preliminary,fourth distinct Majdal Selem incident this study period - different date
INC-0174,422220,https://www.nna-leb.gov.lb/ar/news/422220/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A8%D9%8A%D9%86-%D8%B9%D8%AF%D9%84%D9%88%D9%86-%D9%88%D8%A3%D8%A8%D9%88-%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%AF-2,2026-03-24T10:03:27.000+02:00,2,2,preliminary,"same-day as 422407's Adloun report (4 dead) - possibly the same strike with a later/different count, flag for merge review"
INC-0175,422173,https://www.nna-leb.gov.lb/ar/news/422173/%D8%B4%D9%87%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%AF%D8%B1%D8%A7%D8%AC%D8%A9-%D9%86%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%A8%D8%B1%D8%AC-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-2,2026-03-24T07:49:00.000+02:00,1,0,preliminary,
INC-0176,422280c,https://www.nna-leb.gov.lb/ar/news/422280/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AA%D9%88%D9%82%D8%B9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D9%85%D8%B3%D8%B9%D9%81%D8%A7%D9%86-2,2026-03-24T13:05:00.000+02:00,1,0,preliminary,same source article as 422280; Syrian national; split into own row (different location). Article also mentions a Nabatieh al-Fawqa strike w/ no deaths
INC-0177,422280b,https://www.nna-leb.gov.lb/ar/news/422280/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AA%D9%88%D9%82%D8%B9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D9%85%D8%B3%D8%B9%D9%81%D8%A7%D9%86-2,2026-03-24T13:05:00.000+02:00,1,1,preliminary,same source article as 422280; split into own row (different location)
INC-0178,422226,https://www.nna-leb.gov.lb/ar/news/422226/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D8%A7%D9%86%D8%A7-%D9%88%D8%A7%D8%AE%D8%B1%D9%89-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A8%D9%8A%D9%83-%D8%A3%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%A8%D8%B1%D9%8A%D8%AD%D8%A9-%D9%88%D8%B3%D9%82%D9%88%D8%B7-%D8%B4%D9%87%D9%8A%D8%AF-%D8%B3%D9%88%D8%B1%D9%8A-2,2026-03-24T10:16:12.000+02:00,1,0,preliminary,Syrian national; article also mentions a Qana strike w/ no death given
INC-0179,422280,https://www.nna-leb.gov.lb/ar/news/422280/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%AA%D9%88%D9%82%D8%B9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D9%85%D8%B3%D8%B9%D9%81%D8%A7%D9%86-2,2026-03-24T13:05:00.000+02:00,2,0,preliminary,"named: Ali Hassan Nazar Jaber, Joud Mohammad Suleiman; same location struck again 2h later, no further casualties reported"
INC-0180,422141,https://www.nna-leb.gov.lb/ar/news/422141/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B4%D8%A7%D9%85%D9%88%D9%86-2,2026-03-24T04:49:00.000+02:00,2,5,preliminary,"update in 422204 (3, incl. a 3-year-old girl)"
INC-0180,422204,https://www.nna-leb.gov.lb/ar/news/422204/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A8%D8%B4%D8%A7%D9%85%D9%88%D9%86-%D9%88%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%B5%D9%88%D8%B1-%D9%85%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-2,2026-03-24T09:25:00.000+02:00,3,4,preliminary,"MoPH update to 422141 (2->3), includes a 3-year-old girl"
INC-0181,422404,https://www.nna-leb.gov.lb/ar/news/422404/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AD%D8%A8%D9%88%D8%B4-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8818-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-24T22:32:39.000+02:00,3,18,preliminary,"distinct date from the earlier March 22 Habbouch strike (421924) and the March 18 Habbouch strike (420868, batch 6)"
INC-0182,422142,https://www.nna-leb.gov.lb/ar/news/422142/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D9%84%D9%8A%D9%84%D8%A9-%D8%AD%D8%A7%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D8%B1%D9%82%D9%88%D8%A8-%D9%88%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A7%D8%AA-%D8%AA%D9%88%D8%BA%D9%84-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D9%88%D8%B2%D8%AD-2,2026-03-24T05:24:00.000+02:00,1,,preliminary,"named: Mohammad Ali Hatem Abdel Aal; 4 residents also kidnapped in same raid; detail/update in 422160; article also covers Zafta (2 injured, no death), Sarbin/Hariss/Rashaf/Deir Antar/Toulin strikes and Qawzah clashes w/ no deaths given here"
INC-0182,422160,https://www.nna-leb.gov.lb/ar/news/422160/%D9%82%D9%88%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%A7%D9%82%D8%AA%D8%AD%D9%85%D8%AA-%D9%85%D9%86%D8%A7%D8%B2%D9%84-%D9%81%D9%8A-%D8%AD%D9%84%D8%AA%D8%A7-%D9%85%D8%B7%D9%84%D9%82%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%B1-%D8%B9%D9%84%D9%89-%D9%82%D8%A7%D8%B7%D9%86%D9%8A%D9%87%D8%A7-%D9%88%D8%A7%D9%84%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%88%D8%A3%D8%B3%D9%8A%D8%B1-2,2026-03-24T06:59:00.000+02:00,1,,preliminary,"detail/update to 422142 - same incident, names injured (Ashraf Khalil al-Qadiri) and kidnapped (Shadi Karam Abdel Aal) - do not double count"
INC-0182,422303,https://www.nna-leb.gov.lb/ar/news/422303/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%A8%D9%86-15-%D8%B9%D8%A7%D9%85%D8%A7-%D8%B4%D9%87%D9%8A%D8%AF-%D8%AE%D9%84%D8%A7%D9%84-%D8%AA%D9%88%D8%BA%D9%84-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%81%D9%8A-%D8%AD%D9%84%D8%AA%D8%A7-2,2026-03-24T14:11:00.000+02:00,1,1,preliminary,same village and likely same broader raid as 422142/422160 but a distinct additional victim (age 15) and a separate kidnapping - flag heavily for merge review re: whether this is the same overall incident
INC-0183,422152,https://www.nna-leb.gov.lb/ar/news/422152/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%884-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%B9%D8%A7-%D9%88%D9%82%D8%B5%D9%81-%D9%85%D8%AF%D9%81%D8%B9%D9%8A-%D9%84%D9%84%D9%86%D8%A7%D9%82%D9%88%D8%B1%D8%A9-%D9%88%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B9%D9%84%D9%85%D8%A7-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8-%D9%81%D8%AC%D8%B1%D8%A7-2,2026-03-24T05:58:00.000+02:00,4,4,preliminary,article also covers Naqoura/Alma al-Shaab artillery w/ no deaths; MoPH update 422204 gives a lower count (2) - flag discrepancy
INC-0183,422204b,https://www.nna-leb.gov.lb/ar/news/422204/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A8%D8%B4%D8%A7%D9%85%D9%88%D9%86-%D9%88%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%B5%D9%88%D8%B1-%D9%85%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-2,2026-03-24T09:25:00.000+02:00,2,5,preliminary,"same source article as 422204; MoPH update to 422152 - lower count (4->2), flag discrepancy; split into own row"
INC-0184,422204c,https://www.nna-leb.gov.lb/ar/news/422204/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A8%D8%B4%D8%A7%D9%85%D9%88%D9%86-%D9%88%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%B5%D9%88%D8%B1-%D9%85%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-2,2026-03-24T09:25:00.000+02:00,3,0,preliminary,"same source article as 422204; new/distinct Srifa incident this date; split into own row. Article also gives Aitit: 2 injured only (no death) - consistent w/ 422110's single-death report, not additive"
INC-0185,422407,https://www.nna-leb.gov.lb/ar/news/422407/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B9%D8%AF%D9%84%D9%88%D9%86-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%88%D8%A7%D8%AD%D8%AF-2,2026-03-24T22:42:35.000+02:00,4,1,preliminary,"same-day as 422220's Adloun-area report (2 dead) - possibly the same strike with a different/updated count, flag for merge review"
