incident_id,event_date,town,location_raw,district,governorate,deaths_final,injuries_final,attack_type,target_description,first_nna_report,final_nna_update,nna_url_count,all_nna_urls,all_article_ids,location_ambiguous,casualty_count_ambiguous,merge_notes
INC-0141,2026-03-17,السلطانية (Al-Sultaniyeh),السلطانية,Bint Jbeil,Nabatieh,1,0,strike on vehicle,car,2026-03-17T15:32:00.000+02:00,2026-03-17T15:32:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420788/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D8%B3%D9%8A%D8%A7%D8%B1%D8%AA%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-2,420788,0,0,
INC-0142,2026-03-17,الغازية (Ghazieh),الغازية,Sidon,South Lebanon,3,5,airstrike,unspecified,2026-03-17T17:08:31.000+02:00,2026-03-17T17:08:31.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420810/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D9%8A%D8%A9-2,420810,0,0,third distinct Ghazieh incident this study period - different date from March 8 and March 13 strikes
INC-0143,2026-03-17,بعلبك (Baalbek city - Ras al-Ain),بعلبك,Baalbek,Baalbek-Hermel,4,7,airstrike,residential building,2026-03-17T20:45:04.000+02:00,2026-03-18T09:09:43.000+02:00,3,https://www.nna-leb.gov.lb/ar/news/420855/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%886-%D8%AC%D8%B1%D8%AD%D9%89-%D9%883-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2;https://www.nna-leb.gov.lb/ar/news/420869/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%887-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2;https://www.nna-leb.gov.lb/ar/news/420947/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88-7-%D8%AC%D8%B1%D8%AD%D9%89-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2,420855;420869;420947,0,0,"2 children; 3 missing; chain continues in 420869/420947 (final: 4 dead/7 injured) | MoPH update to 420855 chain, matches final in 420947 | final toll, confirms 420869 - supersedes 420855 chain"
INC-0144,2026-03-17,بنت جبيل (Bint Jbeil city),بنت جبيل (مدينة),Bint Jbeil,Nabatieh,3,0,airstrike,unspecified,2026-03-17T08:29:21.000+02:00,2026-03-17T08:29:21.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420648/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D8%B5%D8%A8%D8%A7%D8%AD%D8%A7-2,420648,0,0,fourth distinct Bint Jbeil city strike this study period - different date
INC-0145,2026-03-17,حاروف (Haroof),مجمع دغمان السكني - حاروف,Nabatieh,Nabatieh,3,,airstrike,residential complex,2026-03-17T17:08:21.000+02:00,2026-03-17T17:08:21.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420805/(*)-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AC%D9%85%D8%B9-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A9-%D8%AD%D8%A7%D8%B1%D9%88%D9%81-2,420805,0,1,"'3 so far' - recovery ongoing, count may be incomplete; referenced again (not updated) in 420918"
INC-0146,2026-03-17,طريق المطار (Airport Road),طريق المطار,Baabda,Mount Lebanon,1,9,airstrike,unspecified,2026-03-17T13:53:28.000+02:00,2026-03-17T13:53:28.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420763/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9--%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%AA%D8%B3%D8%B9%D8%A9-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D8%AF%D9%88-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-2,420763,0,0,"distinct date from the March 3 Airport Road strike (417491, batch 1)"
INC-0147,2026-03-17,قعقعية الجسر (Qaaqaait al-Jisr),قعقعية الجسر,Nabatieh,Nabatieh,1,,airstrike,"soldier (Lebanese Army, explicit)",2026-03-17T11:02:25.000+02:00,2026-03-17T11:02:25.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420708/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A-%D9%85%D8%AA%D8%A3%D8%AB%D8%B1%D9%8B%D8%A7-%D8%A8%D8%AC%D8%B1%D8%A7%D8%AD%D9%87-%D8%A5%D8%AB%D8%B1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D8%B9%D9%82%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B3%D8%B1-2,420708,0,0,Army statement; follow-up to an earlier (not itself keyword-matched) report of 5 soldiers injured there; chain continues in 420801/420826
INC-0148,2026-03-18,القليعة (Qlaya),القليعة - مبنى اندريه الحاج,Marjayoun,Nabatieh,2,0,artillery shelling,apartment,2026-03-18T09:05:00.000+02:00,2026-03-18T09:05:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420944/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AE%D8%B1%D8%A8%D8%A9-%D8%B3%D9%84%D9%85-%D9%88%D9%82%D8%B5%D9%81-%D9%84%D9%84%D9%82%D9%84%D9%8A%D8%B9%D8%A9-%D9%88%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D8%B1%D8%AC%D8%B9%D9%8A%D9%88%D9%86-%D9%88%D8%A5%D8%A8%D9%84-%D8%A7%D9%84%D8%B3%D9%82%D9%8A-2,420944,0,0,"1 child; distinct incident/date/mechanism from the March 9 Qlaya priest killing (418805, batch 3); article also covers Majdal Selem/Khirbet Selm/Jdeidet Marjayoun/Ebl al-Saqi shelling w/ no deaths given here (Khirbet Selm toll appears later in 420988)"
INC-0149,2026-03-18,برج قلاويه (Burj Qalawiyeh),برج قلاويه,Bint Jbeil,Nabatieh,1,0,drone strike,unspecified,2026-03-18T07:48:00.000+02:00,2026-03-18T07:48:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420926/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%A7%D9%88%D9%8A%D9%87-2,420926,0,0,"distinct date from the March 14 Burj Qalawiyeh strikes (419988/419992, batch 5)"
INC-0150,2026-03-18,بيروت (Beirut - two strikes),البسطة وزقاق البلاط,Beirut,Beirut,10,27,airstrike,unspecified,2026-03-18T04:17:00.000+02:00,2026-03-18T08:45:50.000+02:00,3,https://www.nna-leb.gov.lb/ar/news/420876/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8824-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2;https://www.nna-leb.gov.lb/ar/news/420939/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B5%D8%A8%D8%A7%D8%AD%D8%A7-%D8%B9%D9%84%D9%89-%D8%B2%D9%82%D8%A7%D9%82-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%B7-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%8814-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2;https://www.nna-leb.gov.lb/ar/news/420942/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D8%AC%D8%B1-%D9%81%D9%8A-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D8%A5%D9%84%D9%89-10-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8827-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,420876;420939;420942,1,0,"combined toll for two unspecified Beirut strikes, body parts recovered pending DNA ID; locations later specified in 420939/420942 as Basta + Zuqaq al-Blat | one of the two 420876 Beirut strikes; superseded by 420942's combined final | combined final toll for both dawn Beirut strikes, supersedes 420876/420939"
INC-0151,2026-03-18,جبشيت (Jbeshit),جبشيت,Nabatieh,Nabatieh,4,0,airstrike,unspecified,2026-03-18T02:57:18.000+02:00,2026-03-18T02:57:18.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420870/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AC%D8%A8%D8%B4%D9%8A%D8%AA-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-2,420870,0,0,4 Syrian nationals; distinct date from earlier Jbeshit incidents
INC-0152,2026-03-18,حبوش (Habbouch),حبوش,Nabatieh,Nabatieh,3,1,airstrike,building,2026-03-18T02:52:47.000+02:00,2026-03-18T02:52:47.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420868/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AD%D8%A8%D9%88%D8%B4-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-2,420868,0,1,"headline says '8 dead' but body says 3 dead confirmed + 8 missing (search ongoing) - internal inconsistency, use body figure"
INC-0153,2026-03-18,خربة سلم (Khirbet Selm),خربة سلم - بئر السلاسل,Bint Jbeil,Nabatieh,2,,strike on responder post,Islamic Health Authority point,2026-03-18T10:56:17.000+02:00,2026-03-18T10:56:17.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420988/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AE%D8%B1%D8%A8%D8%A9-%D8%B3%D9%84%D9%85-2,420988,0,0,toll for the Khirbet Selm strike mentioned earlier without numbers in 420944
INC-0154,2026-03-18,دير الزهراني (Deir al-Zahrani),دير الزهراني,Zahrani,South Lebanon,2,7,airstrike,residential building,2026-03-18T10:12:00.000+02:00,2026-03-18T10:12:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420973/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%887-%D8%AC%D8%B1%D8%AD%D9%89-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%A8%D9%86%D9%89-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D9%86%D9%8A-2,420973,0,0,
INC-0155,2026-03-18,سحمر (Sohmor - separate later strike),سحمر,West Bekaa,Bekaa,2,0,airstrike,residence,2026-03-18T09:37:00.000+02:00,2026-03-18T09:37:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420959/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D9%86%D8%B2%D9%84%D8%A7-%D9%81%D9%8A-%D8%B3%D8%AD%D9%85%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%B9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A-2,420959,0,0,"described as a fresh/further strike - possibly additional to the 420899/420936 chain rather than an update of it, flag for merge review"
INC-0156,2026-03-18,سحمر (Sohmor),سحمر,West Bekaa,Bekaa,2,6,airstrike,unspecified,2026-03-18T05:44:00.000+02:00,2026-03-18T08:21:42.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/420899/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%86%D8%A7%D8%B2%D9%84-%D9%81%D9%8A-%D8%B3%D8%AD%D9%85%D8%B1-2;https://www.nna-leb.gov.lb/ar/news/420936/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%B3%D8%AD%D9%85%D8%B1-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%B3%D8%AA%D8%A9-%D8%AC%D8%B1%D8%AD%D9%89-2,420899;420936,0,0,"MoPH update 420936 gives a lower count (2) - flag discrepancy; possibly a further, additional Sohmor strike in 420959 later same day | MoPH update to 420899 - lower count, flag discrepancy"
INC-0157,2026-03-18,شعت (Chaat),أطراف شعت لجهة يونين,Baalbek,Baalbek-Hermel,6,,airstrike,residence,2026-03-18T20:20:27.000+02:00,2026-03-18T20:44:19.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/421111/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D8%B9%D8%AA-%D9%88%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-%D8%AC%D8%A7%D8%B1%D9%8D-%D8%B9%D9%86-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-2;https://www.nna-leb.gov.lb/ar/news/421113/%D8%A5%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B4%D8%B9%D8%AA-%D9%84%D8%AC%D9%87%D8%A9-%D8%A8%D9%84%D8%AF%D8%A9-%D9%8A%D9%88%D9%86%D9%8A%D9%86-%D8%A5%D9%84%D9%89-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-2,421111;421113,0,0,"distinct date from the March 11 Chaat massacre (419357/419395, batch 4); update in 421113 (6, named family) | named: Namr family (Hussein, wife Asmaa al-Kaheel, and 4 children); update to 421111"
INC-0158,2026-03-18,صيدا (Sidon Corniche),الطريق البحرية - صيدا,Sidon,South Lebanon,2,0,strike on vehicle,driver + Civil Defense member (named: Fahmi Mohieddine al-Shamiya),2026-03-18T09:01:44.000+02:00,2026-03-18T09:27:00.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/420943/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D9%84%D9%89-%D8%A7%D9%84%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A-%D9%81%D9%8A-%D8%B5%D9%8A%D8%AF%D8%A7-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85%D8%A7-%D9%85%D8%B3%D8%B9%D9%81-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-2;https://www.nna-leb.gov.lb/ar/news/420958/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A3%D8%AD%D8%AF%D9%87%D9%85%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%B5%D9%8A%D8%AF%D8%A7-2,420943;420958,0,0,likely same incident as 420958 (driver + named Civil Defense member) - do not double count | likely same incident as 420943 - do not double count
INC-0159,2026-03-18,قناريت (Qanaryet),قناريت - مجمع حجازي السكني,Sidon,South Lebanon,3,0,airstrike,residential complex,2026-03-18T03:01:58.000+02:00,2026-03-18T03:01:58.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420871/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D9%82%D9%86%D8%A7%D8%B1%D9%8A%D8%AA-2,420871,0,0,article also mentions a warned strike on a pharmaceutical warehouse in Aaqbiyeh w/ no deaths
INC-0160,2026-03-18,ميفدون (Meifadoun - municipality building),ميفدون,Nabatieh,Nabatieh,1,9,airstrike,municipal council member + medic (explicit dual role),2026-03-18T07:37:39.000+02:00,2026-03-18T07:37:39.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/420918/%D9%82%D8%B5%D9%81-%D9%84%D9%85%D8%AC%D8%B1%D9%89-%D8%A7%D9%84%D9%84%D9%8A%D8%B7%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D9%84%D8%AE%D8%B1%D8%AF%D9%84%D9%8A-%D9%88%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%A7%D9%84%D9%82%D9%84%D9%8A%D8%B9%D8%A9-%D8%B5%D8%A8%D8%A7%D8%AD%D9%8B%D8%A7-%D9%88%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AD%D8%B5%D8%AF%D8%AA-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D9%8B%D8%A7-2,420918,0,0,"named: Hazan Mohsen Ayyash; roundup article, also covers Nabatieh Al-Maidan/Arabsalim/Al-Dawir strikes w/ no deaths given here, and references the already-covered Haroof recovery (420805)"
INC-0161,2026-03-19,البازورية (Bazouriyeh),البازورية,Tyre,South Lebanon,1,2,airstrike,unspecified,2026-03-19T10:11:37.000+02:00,2026-03-19T10:11:37.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/421215/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%88%D8%AF%D9%85%D8%A7%D8%B1-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%A7%D8%B2%D9%88%D8%B1%D9%8A%D8%A9-2,421215,0,0,
INC-0162,2026-03-19,عدلون (Adloun - outskirts),أطراف عدلون,Sidon,South Lebanon,2,0,airstrike,residence,2026-03-19T10:51:24.000+02:00,2026-03-19T10:51:24.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/421236/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%B9%D8%AF%D9%84%D9%88%D9%86-%D8%AA%D8%B3%D9%81%D8%B1-%D8%B9%D9%86-%D8%B4%D9%87%D9%8A%D8%AF%D9%8A%D9%86-2,421236,0,0,distinct from the later March 24 Adloun-area incidents (422220/422407) - different date
INC-0163,2026-03-20,الغندورية (Al-Ghandouriyeh),الغندورية,Bint Jbeil,Nabatieh,1,2,airstrike,residence,2026-03-20T23:13:54.000+02:00,2026-03-20T23:13:54.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/421608/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86%D9%8A%D9%81%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D9%86%D8%AF%D9%88%D8%B1%D9%8A%D8%A9-2,421608,0,0,article also mentions renewed artillery shelling of Naqoura w/ no deaths
INC-0164,2026-03-20,بافيله (Bafiliyeh),بافيله,Tyre,South Lebanon,2,1,airstrike,residence,2026-03-20T08:17:00.000+02:00,2026-03-20T08:17:00.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/421438/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D8%A8%D8%A7%D9%81%D9%8A%D9%84%D9%87-%D9%88%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D9%88%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D9%8A-%D9%88%D9%83%D9%81%D8%B1%D8%AA%D8%A8%D9%86%D9%8A%D8%AA-2,421438,0,0,"article also mentions strikes on Bint Jbeil city, Al-Tiri, and a repeated Kfartebnit strike w/ no deaths given"
INC-0165,2026-03-21,زوطر الشرقية (Zawtar al-Sharqiya),زوطر الشرقية,Nabatieh,Nabatieh,1,0,airstrike,residence,2026-03-21T13:09:17.000+02:00,2026-03-21T13:09:17.000+02:00,1,https://www.nna-leb.gov.lb/ar/news/421690/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%88%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%B2%D9%88%D8%B7%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,421690,0,0,fourth distinct Zawtar al-Sharqiya incident this study period - different date; article also mentions a Jabal al-Rihan heights strike w/ no deaths
INC-0166,2026-03-22,السلطانية (Al-Sultaniyeh),السلطانية,Bint Jbeil,Nabatieh,3,3,airstrike,unspecified,2026-03-22T11:03:40.000+02:00,2026-03-22T13:12:00.000+02:00,2,https://www.nna-leb.gov.lb/ar/news/421816/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2;https://www.nna-leb.gov.lb/ar/news/421849/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%88%D8%AC%D8%B1%D8%AD-7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%86%D8%A9-2,421816;421849,0,1,count hedged ('وافيد'); update in 421849 (3) | MoPH update to 421816 (2->3)
